river;agency;station_code;station_name;date;discharge;flag
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-10-31 00:00:00;7590;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-01 00:00:00;7360;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-02 00:00:00;7140;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-03 00:00:00;6930;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-04 00:00:00;6730;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-05 00:00:00;6530;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-06 00:00:00;6340;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-07 00:00:00;6150;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-08 00:00:00;5970;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-09 00:00:00;5790;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-10 00:00:00;5620;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-11 00:00:00;5450;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-12 00:00:00;5290;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-13 00:00:00;5130;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-14 00:00:00;4980;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-15 00:00:00;4830;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-16 00:00:00;4690;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-17 00:00:00;4550;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-18 00:00:00;4410;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-19 00:00:00;4270;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-20 00:00:00;4120;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-21 00:00:00;3980;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-22 00:00:00;3850;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-23 00:00:00;3720;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-24 00:00:00;3590;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-25 00:00:00;3470;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-26 00:00:00;3350;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-27 00:00:00;3240;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-28 00:00:00;3130;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-29 00:00:00;3020;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-11-30 00:00:00;2920;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-01 00:00:00;2820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-02 00:00:00;2730;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-03 00:00:00;2690;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-04 00:00:00;2750;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-05 00:00:00;2880;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-06 00:00:00;3060;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-07 00:00:00;3260;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-08 00:00:00;3480;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-09 00:00:00;3690;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-10 00:00:00;3880;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-11 00:00:00;3970;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-12 00:00:00;3980;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-13 00:00:00;3990;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-14 00:00:00;3990;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-15 00:00:00;3970;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-16 00:00:00;3980;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-17 00:00:00;3990;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-18 00:00:00;3970;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-19 00:00:00;3940;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-20 00:00:00;3900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-21 00:00:00;3870;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-22 00:00:00;3840;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-23 00:00:00;3830;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-24 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-25 00:00:00;3830;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-26 00:00:00;3840;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-27 00:00:00;3850;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-28 00:00:00;3870;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-29 00:00:00;3880;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-30 00:00:00;3880;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2019-12-31 00:00:00;3880;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-01 00:00:00;3876;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-02 00:00:00;3872;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-03 00:00:00;3859;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-04 00:00:00;3841;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-05 00:00:00;3821;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-06 00:00:00;3797;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-07 00:00:00;3772;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-08 00:00:00;3752;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-09 00:00:00;3747;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-10 00:00:00;3749;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-11 00:00:00;3756;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-12 00:00:00;3753;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-13 00:00:00;3735;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-14 00:00:00;3712;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-15 00:00:00;3697;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-16 00:00:00;3695;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-17 00:00:00;3691;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-18 00:00:00;3687;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-19 00:00:00;3685;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-20 00:00:00;3680;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-21 00:00:00;3679;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-22 00:00:00;3671;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-23 00:00:00;3657;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-24 00:00:00;3654;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-25 00:00:00;3660;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-26 00:00:00;3633;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-27 00:00:00;3618;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-28 00:00:00;3575;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-29 00:00:00;3537;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-30 00:00:00;3498;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-01-31 00:00:00;3461;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-01 00:00:00;3437;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-02 00:00:00;3422;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-03 00:00:00;3423;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-04 00:00:00;3429;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-05 00:00:00;3444;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-06 00:00:00;3453;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-07 00:00:00;3457;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-08 00:00:00;3461;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-09 00:00:00;3462;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-10 00:00:00;3467;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-11 00:00:00;3464;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-12 00:00:00;3460;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-13 00:00:00;3451;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-14 00:00:00;3438;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-15 00:00:00;3436;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-16 00:00:00;3433;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-17 00:00:00;3429;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-18 00:00:00;3430;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-19 00:00:00;3435;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-20 00:00:00;3444;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-21 00:00:00;3445;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-22 00:00:00;3432;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-23 00:00:00;3426;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-24 00:00:00;3418;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-25 00:00:00;3412;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-26 00:00:00;3405;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-27 00:00:00;3399;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-28 00:00:00;3389;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-02-29 00:00:00;3382;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-01 00:00:00;3388;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-02 00:00:00;3392;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-03 00:00:00;3393;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-04 00:00:00;3385;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-05 00:00:00;3376;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-06 00:00:00;3377;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-07 00:00:00;3380;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-08 00:00:00;3382;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-09 00:00:00;3388;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-10 00:00:00;3383;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-11 00:00:00;3360;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-12 00:00:00;3341;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-13 00:00:00;3312;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-14 00:00:00;3302;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-15 00:00:00;3305;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-16 00:00:00;3307;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-17 00:00:00;3304;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-18 00:00:00;3305;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-19 00:00:00;3293;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-20 00:00:00;3284;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-21 00:00:00;3299;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-22 00:00:00;3330;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-23 00:00:00;3331;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-24 00:00:00;3337;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-25 00:00:00;3353;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-26 00:00:00;3352;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-27 00:00:00;3338;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-28 00:00:00;3329;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-29 00:00:00;3318;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-30 00:00:00;3306;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-03-31 00:00:00;3294;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-01 00:00:00;3294;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-02 00:00:00;3304;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-03 00:00:00;3308;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-04 00:00:00;3314;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-05 00:00:00;3317;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-06 00:00:00;3315;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-07 00:00:00;3311;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-08 00:00:00;3323;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-09 00:00:00;3331;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-10 00:00:00;3331;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-11 00:00:00;3339;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-12 00:00:00;3343;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-13 00:00:00;3351;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-14 00:00:00;3356;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-15 00:00:00;3365;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-16 00:00:00;3380;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-17 00:00:00;3389;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-18 00:00:00;3409;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-19 00:00:00;3428;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-20 00:00:00;3458;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-21 00:00:00;3475;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-22 00:00:00;3478;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-23 00:00:00;3493;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-24 00:00:00;3505;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-25 00:00:00;3522;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-26 00:00:00;3537;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-27 00:00:00;3572;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-28 00:00:00;3620;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-29 00:00:00;3679;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-04-30 00:00:00;3742;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-01 00:00:00;3807;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-02 00:00:00;3879;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-03 00:00:00;3958;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-04 00:00:00;4061;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-05 00:00:00;4211;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-06 00:00:00;4413;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-07 00:00:00;4674;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-08 00:00:00;5002;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-09 00:00:00;5374;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-10 00:00:00;5799;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-11 00:00:00;6350;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-12 00:00:00;7161;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-13 00:00:00;8524;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-14 00:00:00;10804;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-15 00:00:00;13859;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-16 00:00:00;16459;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-17 00:00:00;18572;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-18 00:00:00;20602;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-19 00:00:00;22225;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-20 00:00:00;23366;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-21 00:00:00;24075;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-22 00:00:00;25042;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-23 00:00:00;25893;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-24 00:00:00;26387;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-25 00:00:00;26874;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-26 00:00:00;27405;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-27 00:00:00;27981;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-28 00:00:00;28690;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-29 00:00:00;29511;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-30 00:00:00;30621;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-05-31 00:00:00;31468;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-01 00:00:00;31577;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-02 00:00:00;30602;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-03 00:00:00;27903;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-04 00:00:00;24759;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-05 00:00:00;21639;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-06 00:00:00;20213;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-07 00:00:00;19655;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-08 00:00:00;19486;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-09 00:00:00;19755;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-10 00:00:00;20222;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-11 00:00:00;20528;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-12 00:00:00;20823;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-13 00:00:00;20835;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-14 00:00:00;20987;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-15 00:00:00;21117;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-16 00:00:00;21188;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-17 00:00:00;21304;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-18 00:00:00;21482;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-19 00:00:00;21932;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-20 00:00:00;23114;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-21 00:00:00;24782;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-22 00:00:00;26141;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-23 00:00:00;27871;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-24 00:00:00;29530;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-25 00:00:00;31080;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-26 00:00:00;31558;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-27 00:00:00;31137;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-28 00:00:00;30156;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-29 00:00:00;29146;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-06-30 00:00:00;28055;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-01 00:00:00;27319;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-02 00:00:00;26240;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-03 00:00:00;25395;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-04 00:00:00;25073;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-05 00:00:00;24604;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-06 00:00:00;23885;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-07 00:00:00;23438;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-08 00:00:00;23349;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-09 00:00:00;23578;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-10 00:00:00;24200;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-11 00:00:00;25081;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-12 00:00:00;25841;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-13 00:00:00;26306;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-14 00:00:00;26633;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-15 00:00:00;26734;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-16 00:00:00;26750;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-17 00:00:00;26621;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-18 00:00:00;26413;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-19 00:00:00;26087;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-20 00:00:00;25386;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-21 00:00:00;24901;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-22 00:00:00;24524;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-23 00:00:00;23946;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-24 00:00:00;23540;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-25 00:00:00;23400;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-26 00:00:00;23280;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-27 00:00:00;22962;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-28 00:00:00;22744;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-29 00:00:00;22353;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-30 00:00:00;22174;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-07-31 00:00:00;22225;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-01 00:00:00;22318;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-02 00:00:00;22118;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-03 00:00:00;21791;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-04 00:00:00;21417;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-05 00:00:00;21045;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-06 00:00:00;20585;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-07 00:00:00;20223;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-08 00:00:00;20701;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-09 00:00:00;23351;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-10 00:00:00;22761;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-11 00:00:00;21613;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-12 00:00:00;20960;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-13 00:00:00;20544;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-14 00:00:00;20013;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-15 00:00:00;20103;P
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;2020-08-16 00:00:00;20817;P
